route_id,date,avg_temperature,rainfall_mm,weather_condition,traffic_level,road_incident_flag
2,2025-06-08,29.743225901911643,16.263475324349777,Storm,Medium,0
2,2025-06-09,36.24968982922526,3.4257866622658906,Clear,Medium,0
2,2025-06-10,20.232194038252995,0.0,Clear,Medium,1
2,2025-06-11,34.3102749906821,6.926515326480247,Storm,Low,0
2,2025-06-12,34.38523786481237,20.14714612494403,Storm,Medium,0
2,2025-06-13,30.759943281870672,9.106745854198007,Rain,Low,0
2,2025-06-14,22.731702787492384,0.0,Storm,Medium,0
2,2025-06-15,21.656142484850086,1.0638841796699006,Fog,High,0
2,2025-06-16,26.252381714771484,5.343818222579351,Storm,Low,0
2,2025-06-17,16.326147029925707,3.8323600221842353,Fog,Medium,0
2,2025-06-18,32.2277270371706,16.062315588599688,Rain,Low,0
2,2025-06-19,37.41182143148238,7.006986942888783,Clear,Medium,0
2,2025-06-20,38.62461963889608,8.77033837828013,Storm,High,0
2,2025-06-21,33.5724703524608,0.0,Clear,High,0
2,2025-06-22,35.088544420660696,13.642483846986366,Fog,High,0
2,2025-06-23,15.56373053825216,0.0,Fog,Medium,0
2,2025-06-24,36.831358917291816,0.0038640677726755612,Clear,Medium,0
2,2025-06-25,24.798529744710933,7.468093181808525,Clear,Low,1
2,2025-06-26,38.30334788495708,14.360561679360162,Storm,Medium,0
2,2025-06-27,38.356332477409026,12.769367029315166,Fog,High,0
2,2025-06-28,26.71629092490963,0.0,Clear,High,0
2,2025-06-29,30.218073554455408,7.108150779591909,Fog,High,0
3,2025-01-01,33.33319771792156,2.621929625740603,Clear,High,0
3,2025-01-02,36.42982383967014,9.66431287412317,Storm,Medium,0
3,2025-01-03,38.89796999905111,4.193711915501899,Clear,Low,0
3,2025-01-04,34.84608232169653,12.99611626056244,Clear,Medium,0
3,2025-01-05,15.562608185717162,19.622546040347288,Storm,Medium,1
3,2025-01-06,17.37269774415195,2.0954608377221096,Storm,Medium,0
3,2025-01-07,28.53338456753168,0.0,Fog,High,0
3,2025-01-08,31.54233254228758,0.9791852487592632,Fog,Medium,0
3,2025-01-09,31.47888861500336,8.33369851260878,Fog,High,0
3,2025-01-10,17.887947502674553,0.0,Fog,High,0
3,2025-01-11,31.205229436213898,0.0,Fog,Medium,0
3,2025-01-12,22.20506734625097,0.0,Storm,High,0
3,2025-01-13,37.43547625195434,13.117055716132654,Storm,Low,0
3,2025-01-14,27.19557093454703,8.319184477078874,Clear,Medium,0
3,2025-01-15,24.829260864106605,0.0,Rain,Low,1
3,2025-01-16,21.70028751298993,0.0,Clear,Low,0
3,2025-01-17,16.538575853370922,13.942327745009349,Clear,Low,0
3,2025-01-18,35.11604243336693,0.0,Storm,High,0
3,2025-01-19,27.826930459201247,14.082221265959502,Storm,Medium,0
3,2025-01-20,31.3863364123391,9.464491988167305,Clear,Medium,0
3,2025-01-21,23.694252440110944,26.35586730077366,Rain,Medium,0
3,2025-01-22,35.5817163278693,7.820342192093426,Fog,Medium,0
3,2025-01-23,32.18662010124321,12.293118165382786,Fog,Medium,0
3,2025-01-24,25.588514431037705,0.0,Rain,Low,0
3,2025-01-25,38.75949378705233,17.019316695395432,Fog,High,0
3,2025-01-26,23.63652878670672,5.087884426320718,Rain,Low,0
3,2025-01-27,31.85549081118492,0.0,Storm,Medium,1
3,2025-01-28,27.621870377382677,0.0,Storm,Medium,0
3,2025-01-29,25.625060353079938,0.0,Clear,Medium,0
3,2025-01-30,38.18016161977077,0.0,Clear,Medium,0
3,2025-01-31,19.923840755218034,0.0,Rain,Low,0
3,2025-02-01,26.974264036336784,0.4359681715989252,Fog,Low,0
3,2025-02-02,37.01054757184012,0.0,Storm,High,1
3,2025-02-03,39.02552339413033,0.0,Storm,Medium,0
3,2025-02-04,21.30557835576547,4.927274050002935,Rain,Low,0
3,2025-02-05,27.492641833366385,0.0,Storm,Medium,0
3,2025-02-06,18.595861774757772,8.85970092568876,Rain,Medium,0
3,2025-02-07,31.21317567060507,0.0,Storm,Low,0
3,2025-02-08,25.700483810991095,0.0,Storm,Low,0
3,2025-02-09,24.405035332379953,13.36520156038982,Storm,Medium,0
3,2025-02-10,29.335040647442597,0.0,Rain,Medium,1
3,2025-02-11,36.58866329178572,0.0,Rain,Low,0
3,2025-02-12,35.14925321677384,14.742622630864519,Clear,Medium,0
3,2025-02-13,16.596659333525597,0.0,Fog,Medium,0
3,2025-02-14,27.39292525195689,15.947985022273253,Storm,Medium,1
3,2025-02-15,35.80477880768894,0.0,Storm,Medium,0
3,2025-02-16,23.89920977080591,0.0,Fog,High,0
3,2025-02-17,39.43562604223554,0.0,Clear,High,0
3,2025-02-18,16.99956206991887,6.802948805034443,Fog,Low,0
3,2025-02-19,20.8312922816598,0.0,Clear,Medium,0
3,2025-02-20,18.738732963923614,7.306973183344345,Clear,Low,0
3,2025-02-21,35.802368402077875,0.0,Rain,High,0
3,2025-02-22,23.18915734805315,4.587086382153386,Storm,Low,0
3,2025-02-23,21.330187041058934,0.0,Fog,Low,0
3,2025-02-24,34.799025361667894,2.33386986720463,Clear,High,0
3,2025-02-25,27.261161498024386,0.0,Rain,Medium,1
3,2025-02-26,18.159253548675128,0.0,Rain,High,0
3,2025-02-27,19.088875960345455,16.6337605516355,Clear,Medium,0
3,2025-02-28,27.395486816213477,0.9057742696918218,Fog,Medium,1
